title;media;link;category;text
Alasan Rivan Nurmulki Absen pada Livoli 2023 - Kompas.com;Kompas;https://www.kompas.com/sports/read/2023/11/02/08193148/alasan-rivan-nurmulki-absen-pada-livoli-2023;Olahraga;"KOMPAS.com - Bintang voli Indonesia, Rivan Nurmulki, dipastikan absen pada ajang Livoli 2023. Rivan memilih tak berpartisipasi karena ia ingin fokus bermain di luar negeri.

Livoli Divisi Utama 2023 yang merupakan kompetisi antarklub level teratas Indonesia bakal diselenggarakan mulai 6 November 2023 mendatang.

Namun, Livoli 2023 dipastikan tidak akan dimeriahkan oleh penampilan Rivan Nurmulki.

""Tidak dulu, ya. Saya off. Biarlah pemain muda yang bermain di Livoli,"" kata Rivan dikutip dari siaran pers yang diterima Kompas.com, Rabu (1/11/2023).

Baca juga: Dinilai Langgar Aturan PBVSI, Rivan Terancam Sanksi Larangan Main Setahun

Kali terakhir Rivan tampil pada ajang Livoli adalah pada tahun lalu bersama klubnya, Samator.

Tahun ini, spiker berusia 28 tahun itu memilih absen karena ingin fokus bermain di liga luar negeri.

""Saya ingin fokus bermain di liga luar negeri. Kompetisi lokal sebaiknya diberikan kesempatan kepada pemain-pemain muda untuk berkembang,"" ucap pemain kelahiran Jambi tersebut.

Rivan Nurmulki merupakan pemain binaan Samator. Ia membela klub voli asal Surabaya itu sejak 2013.

Bersama Samator, Rivan tampil di Livoli dan Proliga. Ia pun ikut membantu Samator menjuarai Proliga pada 2014, 2016, 2018, dan 2019.

Rivan juga sempat merasakan kompetisi luar negeri bersama Nakhon Ratchasima The Mall (Thailand/2019) dan VC Nagano Tridents (Jepang/2020-2022).

Baca juga: Demam Megawati di Liga Voli Korsel: Didukung Puluhan Fans Indonesia, Bikin Ofisial Tersenyum"
Presiden FIFA Resmi Umumkan Arab Saudi Tuan Rumah Piala Dunia 2034 - Kompas.com;Kompas;https://www.kompas.com/sports/read/2023/11/01/06192458/presiden-fifa-resmi-umumkan-arab-saudi-tuan-rumah-piala-dunia-2034;Olahraga;"KOMPAS.com - Presiden FIFA, Gianni Infantino, resmi mengumumkan bahwa Arab Saudi akan menjadi tuan rumah Piala Dunia 2034.

Gianni Infantino mengonfirmasi bahwa Piala Dunia FIFA edisi 2034 bakal diselenggarakan di Arab Saudi.

Hal itu disampaikan Infantino melalui unggahan di akun Instagram pribadinya pada Selasa (1/11/2023).

""Pertunjukan terbesar di bumi akan diselenggarakan di Kanada, Meksiko, dan Amerika Serikat pada 2026, di Amerika Utara. Dua edisi Piala Dunia FIFA berikutnya akan diselenggarakan di Afrika (Maroko) dan Eropa (Portugal dan Spanyol) dengan tiga pertandingan perayaan dimainkan di Amerika Selatan (Argentina, Paraguay, dan Uruguay) pada 2030, dan di Asia (Arab Saudi) paad tahun 2034,"" tulis Infantino.

""Tiga edisi, lima benua dan 10 negara yang terlibat dalam pementasan pertandingan di turnamen yang membuat sepak bola benar-benar mendunia,"" imbuh Infantino.

Baca juga: Arab Saudi Jadi Calon Tunggal Tuan Rumah Piala Dunia 2034

Sebelumnya, Arab Saudi memang menjadi calon tunggal tuan rumah Piala Dunia 2034 usai Australia mengundurkan diri.

Dengan pernyataan yang disampaikan Gianni Infantino, 2034 bakal menjadi kali ketiga Piala Dunia FIFA diselenggarakan di Asia setelah pada 2002 di Korea Selatan dan Jepang serta 2022 di Qatar.

Dalam keterangannya, Infantino juga mengatakan bahwa sepak bola adalah cara paling sempurna untuk menyatukan perbedaan budaya.

""Sepak bola menyatukan dunia tidak seperti olahraga lainnya. Piala Dunia adalah ajang yang sempurna untuk menyampaikan pesan persatuan dan kesatuan.""

""Budaya yang berbeda dapat bersatu,"" tutur Infantino.

View this post on Instagram A post shared by Gianni Infantino - FIFA President (@gianni_infantino)

Baca juga: Lionel Messi Tak Akan Main di Piala Dunia 2026"
Klasemen Liga 1: Borneo FC ke Puncak, Persib Naik Peringkat, Papan Atas Panas - Kompas.com;Kompas;https://www.kompas.com/sports/read/2023/10/28/21453908/klasemen-liga-1-borneo-fc-ke-puncak-persib-naik-peringkat-papan-atas-panas;Olahraga;"KOMPAS.com - Persaingan di papan atas klasemen Liga 1 2023-2024 memanas menjelang akhir putaran pertama. Borneo FC melesat ke puncak, sedangkan Persib Bandung juga naik peringkat.

Tiga tim penghuni papan atas klasemen sementara Liga 1 2023-2024 yakni Madura United, Borneo FC Samarinda, dan Persib Bandung sama-sama memainkan laga pekan ke-17 pada Sabtu (28/10/2023).

Di Stadion Kapten I Wayan Dipta, Bali, Madura United harus puas bermain imbang 1-1 dengan tuan rumah Arema FC.

Madura United sempat memimpin melalui gola Lulinha pada menit ke-66. Namun, Arema FC bisa memaksakan hasil seri berkat gol penalti Gustavo Almeida menit ke-78.

Baca juga: Hasil Arema FC Vs Madura United 1-1: Gol Ke-12 Gustavo Almeida Tahan Laskar Sape Kerrab

Sementara itu di Stadion Segiri Samarinda, Borneo FC tampil perkasa dengan melibas Dewa United FC dengan skor 3-1.

Stefano Lilipaly menjadi bintang kemenangan Borneo FC dengan memboring tiga gol, masing-masing pada menit ke-24 (penalti), 61, dan 75.

Hattrick Lilipaly itu cuma bisa dibalas Dewa United lewat aksi Septian Bagaskara pada menit ke-90+1.

Pada saat yang bersamaan, Persib Bandung juga berpesta di kandang sendiri dengan membenamkan PSS Sleman 4-1.

Baca juga: Hasil Persib Vs PSS Sleman 4-1: David Da Silva Gemilang, Maung Bandung Benamkan Elang Jawa

Gol bunuh diri bek PSS, Thales Lira, pada menit ke-3 mengawali pesta gol Maung Bandung.

David Da Silva lantas menggandakan keunggulan Persib pada menit ke-21, memanfaatkan assist Ciro Alves.

Sebelum jeda, Kim Jeffrey Kurniawan sempat memperkecil ketertinggalan PSS berkat golnya pada menit ke-37.

Pada babak kedua, Maung Bandung bisa menambah dua gol melalui Frets Butuan (70') dan Beckham Putra Nugraha (77').

Dua gol tambahan dari Frets dan Beckham itu semuanya berasal dari assist David Da Silva.

Baca juga: Persik Vs Persebaya: Song Ui-young Disulap Jadi Bek, Kian Susah karena Kartu Merah

Kemenangan atas PSS Sleman membuat Persib naik ke peringkat dua klasemen Liga 1 2023-2024 berbekal nilai 31, unggul selisih gol atas Madura United yang turun ke peringkat tiga.

Adapun posisi puncak kini dikuasai oleh Borneo FC yang mengumpulkan 35 poin dari 17 pertandingan.

Berikut hasil dan klasemen Liga 1 2023-2024 pekan ke-17, Sabtu (28/10/2023).

Hasil Liga 1 2023-2024 pekan ke-17

Persik Kediri 4-0 Persebaya Surabaya

Barito Putera 1-1 Persikabo 1973

Arema FC 1-1 Madura United

Borneo FC 3-1 Dewa United FC

Persib Bandung 4-1 PSS Sleman"
Sejarah Rifda Irfanaluthfi Tembus Olimpiade 2024, dari Cedera hingga Pembuktian - Kompas.com;Kompas;https://www.kompas.com/sports/read/2023/10/03/19050398/sejarah-rifda-irfanaluthfi-tembus-olimpiade-2024-dari-cedera-hingga;Olahraga;"KOMPAS.com - Pesenam artistik Indonesia, Rifda Irfanaluthfi, berhasil mengamankan tiket lolos ke Olimpiade Paris 2024.

Kepastian tiket Olimpiade Paris 2024 dalam genggaman Rifda Irfanaluthfi terwujud setelah dia tampil pada Kejuaraan Senam Dunia 2023 di Antwerp, Belgia, Senin (2/10/2023) malam waktu setempat.

Rifda mendapat tiket Olimpiade melalui jalur realokasi negara tuan rumah. Perancis, selaku tuan rumah Olimpiade mendatang, telah mendapatkan tiket lebih dulu melalui beregu putri.

Dikutip di laman Olympic, Rifda mendapat tiket tampil Paris lewat realokasi kuota tuan rumah.

Baca juga: Rifda Irfanaluthfi Lolos ke Olimpiade Paris 2024, Ukir Sejarah untuk Senam Indonesia

Sebagai informasi, Perancis sudah meloloskan atletnya melalui jalur kualifikasi tim putri sehingga jatah tiket tampil yang dimiliki tuan rumah diberikan kepada atlet yang rankingnya mendekati cut off kualifikasi Olimpiade.

Rifda yang turun di nomor all around putri menempati ranking 52 dengan perolehan nilai 49,932. Ia terpaut 8,933 poin dari pesenam Amerika Serikat Simone Billes yang berhak atas medali emas.

Rifda pun mengukir sejarah sebagai pesenam pertama Indonesia yang bisa tampil pada ajang Olimpiade.

Baca juga: Ketua PB Persani Sebut Pemerintah Dukung Rifda Lolos Olimpiade 2024

Ketua Umum PB Persani, Ita Yuliati, yang mendampingi Rifda di Belgia mengaku bersyukur dengan hasil yang diperoleh Rifda.

""Alhamdulillah cita-cita kami, PB Persani, dan juga Rifda berhasil terpenuhi. Gymnastic Indonesia bisa mencatatkan sejarah tampil di Olimpiade,"" kata Ita dalam keterangan dari Gymnastic Indonesia, Selasa (3/10/2023).

""Kami berterima kasih kepada pemerintah, yakni dalam hal ini Kemenpora, NOC Indonesia, KONI, dan pihak-pihak lainnya yang turut membantu perjuangan gymnastic bisa tampil di Olimpiade,"" tuturnya."
Klasemen Medali Asian Games 2022: Indonesia di Atas Malaysia, China Pertama - Kompas.com;Kompas;https://www.kompas.com/sports/read/2023/10/03/05421428/klasemen-medali-asian-games-2022-indonesia-di-atas-malaysia-china-pertama;Olahraga;"KOMPAS.com – Klasemen medali Asian Games 2022 menempatkan Indonesia di posisi ke-13. Di lain sisi, China semakin mendominasi di peringkat pertama.

Tim tuan rumah China mengantongi total 270 medali dengan rincian 147 emas, 81 perak, dan 42 perunggu.

China mengungguli Jepang dan Korea Selatan, yang secara berurutan berada di posisi kedua dan ketiga dalam klasemen medali Asian Games 2022.

Secara keseluruhan, Jepang mencatatkan 122 medali sedangkan Korea Selatan menorehkan total 133 medali.

Jepang berhak menempati posisi yang lebih tinggi berkat raihan 33 emas, dua keping lebih banyak dibanding Korsel.

Baca juga: Jadwal Bulu Tangkis Asian Games 2022: Ginting dan Jojo Berlaga Hari Ini

Sementara itu, Indonesia, yang sebelumnya berada di sepuluh besar, harus menerima kenyataan melorot ke posisi ke-13.

Kontingen Indonesia menempati urutan ke-13 setelah mengemas total 18 medali dengan rincian empat emas, tiga perak, dan 11 perunggu.

Meski begitu, Indonesia mempunyai catatan yang lebih baik dari dua negara ASEAN lainnya yakni, Singapura dan Malaysia.

Singapura dan Malaysia secara berurutan bertengger di posisi ke-14 dan ke-15 dalam perolehan medali Asian Games 2022.

Satu-satunya negara Asia Tenggara yang berada di 10 besar adalah Thailand dengan torehan 10 emas, 7 perak, dan 16 perunggu. Negeri Gajah Putih duduk di tangga ketujuh.

Baca juga: Asian Games 2022, Kendala Angin Pengaruhi Performa Ganda Putri Kano Indonesia

Peringkat Tim Emas Perak Perunggu Total 1. China 147 81 42 270 2. Jepang 33 44 45 122 3. Korea Selatan 31 39 63 133 4. India 13 24 23 60 5. Taiwan 12 10 17 39 6. Uzbekistan 11 14 18 43 7. Thailand 10 7 16 33 8. Korea Utara 7 10 5 22 9. Hong Kong 6 15 23 44 10. Bahrain 6 1 4 11 11. Iran 5 14 15 34 12. Kazakhstan 4 7 27 38 13. Indonesia 4 3 11 18

Ket: pembaruan pada Selasa (3/10/2023) pukul 05.42 WIB"
Link Live Streaming Persib Vs Persita, Kickoff 19.00 WIB - Kompas.com;Kompas;https://www.kompas.com/sports/read/2023/10/01/18000088/link-live-streaming-persib-vs-persita-kickoff-19.00-wib;Olahraga;"KOMPAS.com - Persib Bandung akan menjamu Persita Tangerang pada lanjutan kompetisi Liga 1 2023-2024. Link live streaming pertandingan tersebut tersedia di bagian akhir artikel ini.

Laga Persib vs Persita pada pekan ke-14 Liga 1 2023-2024 bakal digelar di Stadion Gelora Bandung Lautan Api, Minggu (1/10/2023) pukul 19.00 WIB.

Persib menjamu Persita dengan bekal tren positif tak pernah kalah dalam lima pertandingan terakhir.

Dari lima laga sebelumnya, skuad Maung Bandung sukses mengemas empat kemenangan dan sekali hasil imbang.

Baca juga: Persib Vs Persita: Prediksi Starting Maung Bandung, Pemain U23 yang Diandalkan

Persib yang sempat mengalami kesulitan pada awal musim kini mulai mendekat ke empat besar.

Armada Bojan Hodak kini menempati peringkat ketujuh klasemen Liga 1 dengan nilai 21.

Jika mampu meraih kemenangan pada pertandingan ini, Persib akan naik ke peringkat empat.

Di kubu tamu, Persita sempat gagal meraih hasil bagus dalam empat laga beruntun.

Baca juga: Persib Vs Persita, Ramiro Fergonzi Tebar Ancaman Lagi untuk Maung

Pendekar Cisadane kemudian memutus tren negatif itu dengan kemenangan 1-0 atas Dewa United pekan lalu.

Persita saat ini masih terpaku di peringkat 15 dengan raihan 13 poin.

Ezeqiel Vidal dkk membidik poin dari lawatan ke markas Persib untuk menjauh dari zona merah.

Adapun laga Persib vs Persita dapat disaksikan secara streaming di Vidio dengan mengaktifkan paket berlangganan yang tersedia.

Baca juga: Hasil dan Klasemen Liga 1: Pita Hitam di Lengan, Banjir Kartu Merah di Lapangan

Klik tautan berikut ini untuk mendapatkan link live streaming Persib Bandung vs Persita Tangerang. KLIK DI SINI"
Hasil dan Klasemen Liga 1: Pita Hitam di Lengan, Banjir Kartu Merah di Lapangan - Kompas.com;Kompas;https://www.kompas.com/sports/read/2023/09/30/21252218/hasil-dan-klasemen-liga-1-pita-hitam-di-lengan-banjir-kartu-merah-di;Olahraga;"KOMPAS.com - Empat laga pekan ke-14 Liga 1 2023-2024 diwarnai kartu merah. Para pemain yang bertanding pada pekan ini juga memakai pita hitam di lengan mereka untuk memperingati satu tahun Tragedi Kanjuruhan yang akan jatuh pada Minggu (1/10/2023).

Sebanyak lima pertandingan lanjutan pekan ke-14 Liga 1 2023-2024 digelar pada Sabtu (30/9/2023) sore dan malam WIB.

Dua laga yang dilangsungkan sore hari ini adalah Arema FC vs PSS Sleman dan Dewa United vs Persebaya Surabaya.

Baca juga: Satu Tahun Tragedi Kanjuruhan, Arema FC Kenakan Pita Hitam dan Mengheningkan Cipta

Bertanding di Stadion Kapten I Wayan Dipta, Bali, Arema FC berhasil mengalahkan PSS Sleman dengan skor 2-1.

Gustavo Almeida menandai comeback-nya dengan mencetak dua gol bagi Arema FC, semuanya melalui sepakan penalti.

Laga tersebut diwarnai oleh kartu merah untuk bek tengah PSS Sleman, Thales Lira pada menit ke-67.

Sementara itu pada pertandingan lainnya yang dilaksanakan di Stadion Indomilk Arena, tuan rumah Dewa United bermain imbang 1-1 dengan tamunya, Persebaya Surabaya.

Baca juga: Hasil Dewa United Vs Persebaya 1-1: Ady Setiawan Tumbang Disikut Arief Catur, Laga Imbang

Persebaya lebih dulu unggul lewat gol Ripal Wahyudi pada menit ke-17. Namun, Dewa United bisa membalas melalui sundulan Majed Osman pada menit ke-45+6.

Laga Dewa United vs Persebaya itu juga diwarnai kartu merah untuk pemain tim tamu.

Bek kanan Persebaya, Arief Catur Pamungkas, diganjar kartu merah langsung setelah menyikut bagian kepala belakang Ady Setiawan.

Pekan banjir kartu merah dilengkapi oleh duel sengit Persis Solo vs Persija Jakarta di Stadion Manahan.

Persija lebih dulu memimpin berkat gol Oliver Bias saat laga belum genap dua menit. Persis Solo kemudian membalas lewat sundulan Sutanto Tan pada menit ke-32.

Sebelum jeda, Jaimerson Xavier mendapat kartu kuning kedua yang berujung kartu merah.

Kalah jumlah pemain, Persis justru bisa menambah gol melalui aksi Althaf Indie pada menit ke-50. Namun, Persija selamat dari kekalahan berkat gol Aji Kusuma menit ke-79.

Baca juga: Satu Tahun Tragedi Kanjuruhan: Kontroversi, Kejanggalan, dan Janji Keadilan

Sebelumnya, laga Bali United vs Persikabo 1973 yang tuntas dengan skor 2-0 juga diwarnai kartu merah untuk Novri Setiawan.

Adapun laga lainnya di Stadion Jatidiri, PSIS Semarang sukses menumbangkan sang juara musim lalu, PSM Makassar dengan skor 2-1.

Kemenangan itu membuat PSIS Semarang naik ke peringkat ketiga dengan nilai 24.

Sementara itu, posisi puncak klasemen Liga 1 masih dikuasai Madura United yang belum memainkan pertandingan pekan ke-14.

Madura United memuncaki klasemen sementara Liga 1 2023-2024 dengan raihan 27 poin, unggul dua poin atas Borneo FC Samarinda yang menghuni peringkat kedua.

Berikut hasil dan klasemen Liga 1 2023-2024 sampai pekan ke-14, Sabtu (30/9/2023).

Hasil Liga 1 pekan ke-14

Bali United 2-0 Persikabo 1973

Barito Putera 1-1 RANS Nusantara FC

Arema FC 2-1 PSS Sleman

Dewa United 1-1 Persebaya

PSIS Semarang 2-1 PSM Makassar

Persik Kediri 2-0 Bhayangkara FC

Persis Solo 2-2 Persija Jakarta"
Klasemen Sepak Bola Asian Games Jelang Timnas Indonesia Vs Taiwan: Garuda Teratas, Kans Lolos - Kompas.com;Kompas;https://www.kompas.com/sports/read/2023/09/21/07300058/klasemen-sepak-bola-asian-games-jelang-timnas-indonesia-vs-taiwan--garuda;Olahraga;"KOMPAS.com - Timnas Indonesia saat ini memuncaki klasemen sepak bola Asian Games 2022 Grup F. Tim Garuda berpeluang lolos ke babak 16 besar.

Timnas U24 Indonesia akan melawan Taiwan pada matchday kedua Grup F cabang olahraga sepak bola putra Asian Games 2022.

Laga timnas Indonesia vs Taiwan tersebut bakal digelar di Zhejiang Normal University East Stadium, Jinhua, pada Kamis (21/9/2023) pukul 15.00 WIB.

Baca juga: Jadwal Timnas Indonesia Vs Taiwan di Asian Games 2022, Garuda Main Hari Ini

Timnas U24 Indonesia besutan Indra Sjafri mengawali kiprah pada Asian Games 2022 Hangzhou dengan hasil bagus.

Pada laga pertama, skuad Garuda berhasil mengalahkan Kirgistan dengan skor 2-0.

Dua gol kemenangan Indonesia atas Taiwan masing-masing dicetak oleh Ramai Rumakiek pada menit ke-58 dan Hugo Samir menit ke-90+2.

Sementara itu pada pertandingan lainnya, Korea Utara menumbangkan Taiwan juga dengan skor 2-0.

Baca juga: Ramai Rumakiek: Dulu Dicoret Shin Tae-yong, Kini Dapat Kesempatan Kedua di Asian Games

Meski sama-sama mengoleksi nilai tiga, Indonesia lebih berhak menempati posisi teratas klasemen Grup F karena unggul poin fair play atas Korea Utara.

Poin fair play Indonesia adalah minus dua, sedangkan Korea Utara minus tiga.

Adapun peringkat tiga klasemen sepak bola Asian Games 2022 Grup F ditempati oleh Taiwan, sedangkan Kirgistan menghuni posisi terbawah."
Indonesia Vs Turkmenistan, Skenario Garuda Muda Lolos Piala Asia U23 2024 - Kompas.com;Kompas;https://www.kompas.com/sports/read/2023/09/11/16000008/indonesia-vs-turkmenistan-skenario-garuda-muda-lolos-piala-asia-u23-2024;Olahraga;"KOMPAS.com - Indonesia akan melawan Turkmenistan pada partai pamungkas Grup K Kualifikasi Piala Asia U23 2024. Skenario Garuda Muda lolos ke putaran final tahun depan di Qatar pun terbilang mudah.

Indonesia yang menjadi tuan rumah Grup K meraih hasil bagus ketika menghadapi Taiwan pada laga pertama Kualifikasi Piala Asia U23 2024.

Bertanding di Stadion Manahan, Solo, pada Sabtu (9/9/2023), timnas U23 Indonesia menghajar Taiwan dengan skor telak 9-0.

Baca juga: Timnas U23 Indonesia Vs Taiwan 9-0: Tepuk Tangan Shin Tae-yong untuk Kerja Keras Garuda Muda

Kemenangan sembilan gol tanpa balas itu membuat Indonesia kini memuncaki klasemen Kualifikasi Piala Asia U23 2024 Grup K dengan nilai tiga.

Anak asuh Shin Tae-yong unggul selisih gol atas Turkmenistan yang pada pertandingan pertama menang 4-0 atas Taiwan.

Sementara itu, Taiwan yang dua kali menelan kekalahan telak dipastikan tersingkir.

Dari babak kualifikasi, juara grup dan empat tim runner-up terbaik akan lolos ke Piala Asia U23 2024 di Qatar, 15 April sampai 3 Mei 2024 mendatang.

Baca juga: Timnas U23 Indonesia Libas Taiwan 9-0: Jangan Terlena, Garuda!

Sampai Senin (11/9/2023), baru ada dua tim yang memastikan tempat di putaran final yaitu Qatar dan Vietnam.

Qatar lolos lewat jalur tuan rumah, sedangkan Vietnam mengamankan tiket ke Piala Asia U23 2024 usai meraih dua kemenangan di Grup C.

Dengan kemenangan telak atas Taiwan, Indonesia kini menjadi salah satu tim yang berpeluang besar menyusul Vietnam lolos dari babak kualifikasi."
Indonesia Arena Saksi Sejarah Timnas Basket Latvia, dari CGK ke MNL... - Kompas.com;Kompas;https://www.kompas.com/sports/read/2023/09/04/06150078/indonesia-arena-saksi-sejarah-timnas-basket-latvia-dari-cgk-ke-mnl;Olahraga;"KOMPAS.com - Indonesia Arena, Senayan, Jakarta, menjadi saksi sejarah yang akan dikenang oleh seluruh warga Latvia.

Di arena indoor dengan kapasitas sekitar 16.000 penonton ini, timnas basket Latvia mengukir sejarah pada FIBA World Cup 2023.

Tampil dengan status debutan, Latvia berhasil menembus perempat final Piala Dunia Basket untuk kali pertama.

Latvia memastikan tiket 8 besar FIBA World Cup 2023 usai menang atas Brasil dengan skor 104-84 pada laga terakhir Grup L di Indonesia Arena, Kompleks Gelora Bung Karno, Senayan, Minggu (3/9/2023) petang.

Baca juga: Hasil FIBA World Cup 2023: Singkirkan Brasil, Latvia Ukir Sejarah ke Perempat Final

Berkat kemenangan ini, Latvia berhak tampil pada babak gugur yang akan dimulai di Manila, Filipina pada 5 September.

Kemenangan Latvia ini disambut sukacita ribuan pendukung mereka yang memenuhi Indonesia Arena.

""Saya akan terbang ke Manila. Saya akan di sana sampai pertandingan terakhir tim kami, yaitu final,"" kata Dimitri, salah satu fans Latvia dengan percaya diri, dalam keterangan dari LOC FIBA World Cup 2023 Jakarta.

Menurut dia, permainan Latvia setiap game terus meningkat. Ini yang mendasari kepercayaan dirinya Latvia bisa melangkah sampai partai puncak.

""Yang pasti, kami akan selalu mengingat Jakarta dan Indonesia,"" kata Dimitri yang didampingi istrinya.

Baca juga: FIBA World Cup 2023, Bekuk Latvia, Kanada Singgung Lagu Alanis Morissette

Ya, laga perempat final FIBA World Cup 2023 akan berlangsung di Manila, Filipina, mulai 5 September mendatang."
Jenguk Luhut, Jokowi: Alhamdulillah Kondisi Beliau Semakin Membaik - Kompas.com;Kompas;https://nasional.kompas.com/read/2023/11/04/11140001/jenguk-luhut-jokowi-alhamdulillah-kondisi-beliau-semakin-membaik;Politik;"JAKARTA, KOMPAS.com - Presiden Joko Widodo mengatakan, dirinya baru saja menjenguk Menteri Koordinator Bidang Kemaritiman dan Investasi (Menko Marves) Luhut Binsar Pandjaitan di Singapura pada Jumat (3/11/2023).

Menurut Presiden kondisi Luhut saat ini sudah semakin membaik.

""Kemarin saya dari Balikpapan langsung mampir dulu ke Singapura untuk menjenguk Pak Luhut dan alhamdulillah kondisi beliau semakin membaik,"" ujar Jokowi di Lanud Halim Perdanakusuma, Jakarta, Sabtu (4/11/2023).

Baca juga: Dokter Minta Beban Kerja Luhut Dikurangi

""Kita harapkan segera sehat dan sembuh dan kembali beraktivitas,"" lanjutnya.

Jokowi menambahkan, selain menjenguk Luhut, dirinya juga menyempatkan untuk menjenguk istri Pramono Anung, Endang Nugrahani yang dirawat di rumah sakit yang berbeda.

Untuk diketahui, Luhut saat ini sedang menjalani perawatan di sebuah rumah sakit di Singapura setelah jatuh sakit beberapa waktu lalu.

Menantu Luhut, Maruli Simanjutak, mengungkapkan bahwa mertuanya diberi pesan oleh tim dokter untuk mengurangi beban kerjanya.

Baca juga: Menantu Sebut Luhut Bisa Keluar Rumah Sakit dalam 1-2 Minggu

""Dari dokter, Pak Luhut diharapkan tidak terlalu bekerja keras, jadi harus agak diturunkan sementara. Itu yang perlu dilakukan oleh Pak Luhut sehingga ya lebih baik istirahat dulu,"" kata Maruli di Kantor Kementerian Sekretariat Negara, Jakarta, Senin (30/10/2023).

Panglima Komando Cadangan Strategis Angkatan Darat itu menuturkan, kondisi Luhut saat ini sudah berangsur-angsur membaik, bahkan sudah bisa berjalan, duduk, dan berlatih.

Menurut dia, Luhut pun sudah bisa keluar dari rumah sakit dalam 1-2 minggu ke depan bila kesehatannya terus membaik.

Baca juga: Pangkostrad Temui Mensesneg, Laporkan Kondisi Kesehatan Luhut

Hanya saja, Maruli tidak menjawab dengan jelas ketika ditanya apakah Luhut akan langsung kembali ke Indonesia setelah ke luar dari rumah sakit, karena ada pesan dari dokter agar beban kerjanya dikurangi."
Kejagung Dalami Dugaan Duit Rp 40 Miliar yang Diterima Achsanul Qosasi Mengalir ke Pihak Lain - Kompas.com;Kompas;https://nasional.kompas.com/read/2023/11/04/07212671/kejagung-dalami-dugaan-duit-rp-40-miliar-yang-diterima-achsanul-qosasi;Politik;"JAKARTA, KOMPAS.com - Direktur Penyidikan Jampidsus Kejaksaan Agung (Kejagung) Kuntadi mengungkapkan pihaknya tengah mendalami kemungkinan uang korupsi proyek BTS 4G sebesar Rp 40 miliar yang diterima anggota Badan Pemeriksa Keuangan (BPK) Achsanul Qosasi mengalir ke pihak lain.

Kuntadi menegaskan Kejagung masih mencari alat bukti terkait aliran dana Rp 40 miliar yang diterima Qosasi tersebut.

""Sampai saat ini, hal itu (mengalir ke pihak lain) masih kami dalami. Kami masih mencari alat bukti ke mana aliran uang tersebut. Tentunya itu menjadi materi penyidikan kami,"" ujar Kuntadi dalam jumpa pers di Gedung Kejagung, Jakarta, Jumat (3/11/2023).

Baca juga: Ditahan karena Terlibat Kasus Korupsi BTS, Ini Profil dan Harta Kekayaan Achsanul Qosasi

Lalu, terkait bukti bahwa Qosasi menerima uang panas Rp 40 miliar tersebut, Kuntadi enggan membocorkannya secara gamblang.

Yang pasti, kata dia, Kejagung mengantongi bukti bahwa Qosasi menerima duit Rp 40 miliar tersebut di Hotel Grand Hyatt, Jakarta, pada 19 Juli 2022 silam.

""Terkait apa buktinya, itu terlalu teknis. Yang jelas kami memiliki bukti bahwa pada 19 (Juli) telah terjadi penyerahan sejumlah uang dan diterima yang bersangkutan, alat buktinya saksi, elektronik, dan surat,"" imbuhnya.

Kejagung sendiri telah menetapkan Qosasi sebagai tersangka dalam kasus korupsi proyek menara base transceiver station (BTS) 4G.

Anggota BPK tiga periode itu ditetapkan sebagai tersangka usai 3 jam diperiksa sebagai saksi oleh penyidik Kejagung.

""Tim penyidik Kejagung telah memanggil saudara AQ selaku saksi dalam perkara adanya dugaan tindak pidana korupsi penerimaan uang sebesar kurang lebih Rp 40 miliar yang diduga terkait dengan jabatan,"" ujar Direktur Penyidikan Jampidsus Kejagung Kuntadi dalam jumpa pers di Gedung Kejagung, Jakarta, Jumat (3/11/2023).

""Setelah dilakukan pemeriksaan secara intensif dan dikaitkan dengan alat bukti yang telah kami temukan sebelumnya, maka tim berkesimpulan telah ada cukup alat bukti untuk menetapkan yang bersangkutan sebagai tersangka,"" sambungnya."
